PhysiologicalTaskEventID	PhysiologicalFileID	EventFileID	InsertTime	Onset	Duration	EventCode	EventValue	EventSample	EventType	TrialType	ResponseTime
9827	7	7	2019-08-21 15:10:50	164.202000	0.000000	\N	\N	\N	\N	checker-left	\N
9828	7	7	2019-08-21 15:10:50	164.575000	0.000000	\N	\N	\N	\N	press-left	\N
9829	7	7	2019-08-21 15:10:50	165.101000	0.000000	\N	\N	\N	\N	face-inverted	\N
9830	7	7	2019-08-21 15:10:50	165.967000	0.000000	\N	\N	\N	\N	face-upright	\N
9831	7	7	2019-08-21 15:10:50	166.849000	0.000000	\N	\N	\N	\N	checker-left	\N
9832	7	7	2019-08-21 15:10:50	167.180000	0.000000	\N	\N	\N	\N	press-left	\N
9833	7	7	2019-08-21 15:10:50	167.765000	0.000000	\N	\N	\N	\N	house-upright	\N
9834	7	7	2019-08-21 15:10:50	168.730000	0.000000	\N	\N	\N	\N	checker-right	\N
9835	7	7	2019-08-21 15:10:50	169.118000	0.000000	\N	\N	\N	\N	press-right	\N
9836	7	7	2019-08-21 15:10:50	169.579000	0.000000	\N	\N	\N	\N	house-inverted	\N
9837	7	7	2019-08-21 15:10:50	170.429000	0.000000	\N	\N	\N	\N	face-inverted	\N
9838	7	7	2019-08-21 15:10:50	171.194000	0.000000	\N	\N	\N	\N	checker-right	\N
9839	7	7	2019-08-21 15:10:50	171.530000	0.000000	\N	\N	\N	\N	press-right	\N
9840	7	7	2019-08-21 15:10:50	171.993000	0.000000	\N	\N	\N	\N	checker-left	\N
9841	7	7	2019-08-21 15:10:50	172.500000	0.000000	\N	\N	\N	\N	press-left	\N
9842	7	7	2019-08-21 15:10:50	172.926000	0.000000	\N	\N	\N	\N	face-upright	\N
9843	7	7	2019-08-21 15:10:50	173.908000	0.000000	\N	\N	\N	\N	house-upright	\N
9844	7	7	2019-08-21 15:10:50	174.807000	0.000000	\N	\N	\N	\N	house-inverted	\N
9845	7	7	2019-08-21 15:10:50	175.689000	0.000000	\N	\N	\N	\N	house-inverted	\N
9846	7	7	2019-08-21 15:10:50	176.639000	0.000000	\N	\N	\N	\N	house-upright	\N
9847	7	7	2019-08-21 15:10:50	177.521000	0.000000	\N	\N	\N	\N	checker-left	\N
9848	7	7	2019-08-21 15:10:50	177.810000	0.000000	\N	\N	\N	\N	press-left	\N
9849	7	7	2019-08-21 15:10:50	178.437000	0.000000	\N	\N	\N	\N	face-inverted	\N
9850	7	7	2019-08-21 15:10:50	179.285000	0.000000	\N	\N	\N	\N	checker-right	\N
9851	7	7	2019-08-21 15:10:50	179.586000	0.000000	\N	\N	\N	\N	press-right	\N
9852	7	7	2019-08-21 15:10:50	180.168000	0.000000	\N	\N	\N	\N	face-upright	\N
9853	7	7	2019-08-21 15:10:50	181.134000	0.000000	\N	\N	\N	\N	face-inverted	\N
9854	7	7	2019-08-21 15:10:50	181.982000	0.000000	\N	\N	\N	\N	checker-left	\N
9855	7	7	2019-08-21 15:10:50	182.403000	0.000000	\N	\N	\N	\N	press-left	\N
9856	7	7	2019-08-21 15:10:50	182.798000	0.000000	\N	\N	\N	\N	house-upright	\N
9857	7	7	2019-08-21 15:10:50	183.764000	0.000000	\N	\N	\N	\N	face-upright	\N
9858	7	7	2019-08-21 15:10:50	184.579000	0.000000	\N	\N	\N	\N	house-inverted	\N
9859	7	7	2019-08-21 15:10:50	185.346000	0.000000	\N	\N	\N	\N	checker-right	\N
9860	7	7	2019-08-21 15:10:50	185.623000	0.000000	\N	\N	\N	\N	press-right	\N
9861	7	7	2019-08-21 15:10:50	186.178000	0.000000	\N	\N	\N	\N	house-inverted	\N
9862	7	7	2019-08-21 15:10:50	187.077000	0.000000	\N	\N	\N	\N	house-upright	\N
9863	7	7	2019-08-21 15:10:50	187.859000	0.000000	\N	\N	\N	\N	face-upright	\N
9864	7	7	2019-08-21 15:10:50	188.675000	0.000000	\N	\N	\N	\N	checker-left	\N
9865	7	7	2019-08-21 15:10:50	189.065000	0.000000	\N	\N	\N	\N	press-left	\N
9866	7	7	2019-08-21 15:10:50	189.624000	0.000000	\N	\N	\N	\N	checker-right	\N
9867	7	7	2019-08-21 15:10:50	189.903000	0.000000	\N	\N	\N	\N	press-right	\N
9868	7	7	2019-08-21 15:10:50	190.590000	0.000000	\N	\N	\N	\N	face-inverted	\N
9869	7	7	2019-08-21 15:10:50	191.438000	0.000000	\N	\N	\N	\N	house-inverted	\N
9870	7	7	2019-08-21 15:10:50	192.271000	0.000000	\N	\N	\N	\N	checker-left	\N
9871	7	7	2019-08-21 15:10:50	192.629000	0.000000	\N	\N	\N	\N	press-left	\N
9872	7	7	2019-08-21 15:10:50	193.187000	0.000000	\N	\N	\N	\N	checker-right	\N
9873	7	7	2019-08-21 15:10:50	193.487000	0.000000	\N	\N	\N	\N	press-right	\N
9874	7	7	2019-08-21 15:10:50	193.970000	0.000000	\N	\N	\N	\N	house-upright	\N
9875	7	7	2019-08-21 15:10:50	194.769000	0.000000	\N	\N	\N	\N	face-inverted	\N
9876	7	7	2019-08-21 15:10:50	195.617000	0.000000	\N	\N	\N	\N	face-upright	\N
9877	7	7	2019-08-21 15:10:50	196.616000	0.000000	\N	\N	\N	\N	face-inverted	\N
9878	7	7	2019-08-21 15:10:50	197.516000	0.000000	\N	\N	\N	\N	face-upright	\N
9879	7	7	2019-08-21 15:10:50	198.447000	0.000000	\N	\N	\N	\N	house-inverted	\N
9880	7	7	2019-08-21 15:10:50	199.446000	0.000000	\N	\N	\N	\N	checker-left	\N
9881	7	7	2019-08-21 15:10:50	199.776000	0.000000	\N	\N	\N	\N	press-left	\N
9882	7	7	2019-08-21 15:10:50	200.412000	0.000000	\N	\N	\N	\N	house-upright	\N
9883	7	7	2019-08-21 15:10:50	201.229000	0.000000	\N	\N	\N	\N	checker-right	\N
9884	7	7	2019-08-21 15:10:50	201.553000	0.000000	\N	\N	\N	\N	press-right	\N
9885	7	7	2019-08-21 15:10:50	202.094000	0.000000	\N	\N	\N	\N	checker-left	\N
9886	7	7	2019-08-21 15:10:50	202.441000	0.000000	\N	\N	\N	\N	press-left	\N
9887	7	7	2019-08-21 15:10:50	203.076000	0.000000	\N	\N	\N	\N	checker-right	\N
9888	7	7	2019-08-21 15:10:50	203.340000	0.000000	\N	\N	\N	\N	press-right	\N
9889	7	7	2019-08-21 15:10:50	204.075000	0.000000	\N	\N	\N	\N	face-upright	\N
9890	7	7	2019-08-21 15:10:50	204.857000	0.000000	\N	\N	\N	\N	house-upright	\N
9891	7	7	2019-08-21 15:10:50	205.840000	0.000000	\N	\N	\N	\N	face-inverted	\N
9892	7	7	2019-08-21 15:10:50	206.705000	0.000000	\N	\N	\N	\N	house-inverted	\N
9893	7	7	2019-08-21 15:10:50	207.688000	0.000000	\N	\N	\N	\N	checker-right	\N
9894	7	7	2019-08-21 15:10:50	208.014000	0.000000	\N	\N	\N	\N	press-right	\N
9895	7	7	2019-08-21 15:10:50	208.554000	0.000000	\N	\N	\N	\N	face-inverted	\N
9896	7	7	2019-08-21 15:10:50	209.419000	0.000000	\N	\N	\N	\N	house-upright	\N
9897	7	7	2019-08-21 15:10:50	210.185000	0.000000	\N	\N	\N	\N	face-upright	\N
9898	7	7	2019-08-21 15:10:50	211.101000	0.000000	\N	\N	\N	\N	checker-left	\N
9899	7	7	2019-08-21 15:10:50	211.386000	0.000000	\N	\N	\N	\N	press-left	\N
9900	7	7	2019-08-21 15:10:50	212.000000	0.000000	\N	\N	\N	\N	house-inverted	\N
9901	7	7	2019-08-21 15:10:50	212.865000	0.000000	\N	\N	\N	\N	checker-right	\N
9902	7	7	2019-08-21 15:10:50	213.162000	0.000000	\N	\N	\N	\N	press-right	\N
9903	7	7	2019-08-21 15:10:50	213.631000	0.000000	\N	\N	\N	\N	face-upright	\N
9904	7	7	2019-08-21 15:10:50	214.580000	0.000000	\N	\N	\N	\N	house-inverted	\N
9905	7	7	2019-08-21 15:10:50	215.562000	0.000000	\N	\N	\N	\N	house-upright	\N
9906	7	7	2019-08-21 15:10:50	216.395000	0.000000	\N	\N	\N	\N	checker-left	\N
9907	7	7	2019-08-21 15:10:50	216.736000	0.000000	\N	\N	\N	\N	press-left	\N
9908	7	7	2019-08-21 15:10:50	217.360000	0.000000	\N	\N	\N	\N	face-inverted	\N
9909	7	7	2019-08-21 15:10:50	218.359000	0.000000	\N	\N	\N	\N	face-upright	\N
9910	7	7	2019-08-21 15:10:50	219.342000	0.000000	\N	\N	\N	\N	checker-right	\N
9911	7	7	2019-08-21 15:10:50	219.664000	0.000000	\N	\N	\N	\N	press-right	\N
9912	7	7	2019-08-21 15:10:50	220.240000	0.000000	\N	\N	\N	\N	checker-left	\N
9913	7	7	2019-08-21 15:10:50	220.794000	0.000000	\N	\N	\N	\N	press-left	\N
9914	7	7	2019-08-21 15:10:50	221.007000	0.000000	\N	\N	\N	\N	house-inverted	\N
9915	7	7	2019-08-21 15:10:50	221.938000	0.000000	\N	\N	\N	\N	face-inverted	\N
9916	7	7	2019-08-21 15:10:50	222.705000	0.000000	\N	\N	\N	\N	house-upright	\N
9917	7	7	2019-08-21 15:10:50	223.570000	0.000000	\N	\N	\N	\N	face-inverted	\N
9918	7	7	2019-08-21 15:10:50	224.369000	0.000000	\N	\N	\N	\N	face-upright	\N
9919	7	7	2019-08-21 15:10:50	225.352000	0.000000	\N	\N	\N	\N	house-upright	\N
9920	7	7	2019-08-21 15:10:50	226.167000	0.000000	\N	\N	\N	\N	house-inverted	\N
9921	7	7	2019-08-21 15:10:50	226.983000	0.000000	\N	\N	\N	\N	checker-right	\N
9922	7	7	2019-08-21 15:10:50	227.315000	0.000000	\N	\N	\N	\N	press-right	\N
9923	7	7	2019-08-21 15:10:50	227.882000	0.000000	\N	\N	\N	\N	checker-left	\N
9924	7	7	2019-08-21 15:10:50	228.153000	0.000000	\N	\N	\N	\N	press-left	\N
9925	7	7	2019-08-21 15:10:50	228.682000	0.000000	\N	\N	\N	\N	face-inverted	\N
9926	7	7	2019-08-21 15:10:50	229.597000	0.000000	\N	\N	\N	\N	checker-left	\N
9927	7	7	2019-08-21 15:10:50	229.870000	0.000000	\N	\N	\N	\N	press-left	\N
9928	7	7	2019-08-21 15:10:50	230.413000	0.000000	\N	\N	\N	\N	face-upright	\N
9929	7	7	2019-08-21 15:10:50	231.212000	0.000000	\N	\N	\N	\N	house-upright	\N
9930	7	7	2019-08-21 15:10:50	232.145000	0.000000	\N	\N	\N	\N	house-inverted	\N
9931	7	7	2019-08-21 15:10:50	233.127000	0.000000	\N	\N	\N	\N	checker-right	\N
9932	7	7	2019-08-21 15:10:50	233.434000	0.000000	\N	\N	\N	\N	press-right	\N
9933	7	7	2019-08-21 15:10:50	233.959000	0.000000	\N	\N	\N	\N	face-upright	\N
9934	7	7	2019-08-21 15:10:50	234.908000	0.000000	\N	\N	\N	\N	checker-left	\N
9935	7	7	2019-08-21 15:10:50	235.220000	0.000000	\N	\N	\N	\N	press-left	\N
9936	7	7	2019-08-21 15:10:50	235.891000	0.000000	\N	\N	\N	\N	face-inverted	\N
9937	7	7	2019-08-21 15:10:50	236.889000	0.000000	\N	\N	\N	\N	checker-right	\N
9938	7	7	2019-08-21 15:10:50	237.169000	0.000000	\N	\N	\N	\N	press-right	\N
9939	7	7	2019-08-21 15:10:50	237.705000	0.000000	\N	\N	\N	\N	house-inverted	\N
9940	7	7	2019-08-21 15:10:50	238.620000	0.000000	\N	\N	\N	\N	house-upright	\N
9941	7	7	2019-08-21 15:10:50	239.403000	0.000000	\N	\N	\N	\N	face-inverted	\N
9942	7	7	2019-08-21 15:10:50	240.386000	0.000000	\N	\N	\N	\N	face-upright	\N
9943	7	7	2019-08-21 15:10:50	241.168000	0.000000	\N	\N	\N	\N	checker-left	\N
9944	7	7	2019-08-21 15:10:50	241.499000	0.000000	\N	\N	\N	\N	press-left	\N
9945	7	7	2019-08-21 15:10:50	242.083000	0.000000	\N	\N	\N	\N	checker-right	\N
9946	7	7	2019-08-21 15:10:50	242.327000	0.000000	\N	\N	\N	\N	press-right	\N
9947	7	7	2019-08-21 15:10:50	242.866000	0.000000	\N	\N	\N	\N	house-inverted	\N
9948	7	7	2019-08-21 15:10:50	243.765000	0.000000	\N	\N	\N	\N	house-upright	\N
9949	7	7	2019-08-21 15:10:50	244.598000	0.000000	\N	\N	\N	\N	face-inverted	\N
9950	7	7	2019-08-21 15:10:50	245.580000	0.000000	\N	\N	\N	\N	face-upright	\N
9951	7	7	2019-08-21 15:10:50	246.346000	0.000000	\N	\N	\N	\N	house-upright	\N
9952	7	7	2019-08-21 15:10:50	247.228000	0.000000	\N	\N	\N	\N	checker-left	\N
9953	7	7	2019-08-21 15:10:50	247.617000	0.000000	\N	\N	\N	\N	press-left	\N
9954	7	7	2019-08-21 15:10:50	248.210000	0.000000	\N	\N	\N	\N	checker-right	\N
9955	7	7	2019-08-21 15:10:50	248.455000	0.000000	\N	\N	\N	\N	press-right	\N
9956	7	7	2019-08-21 15:10:50	249.109000	0.000000	\N	\N	\N	\N	house-inverted	\N
9957	7	7	2019-08-21 15:10:50	249.975000	0.000000	\N	\N	\N	\N	face-upright	\N
9958	7	7	2019-08-21 15:10:50	250.808000	0.000000	\N	\N	\N	\N	checker-left	\N
9959	7	7	2019-08-21 15:10:50	251.150000	0.000000	\N	\N	\N	\N	press-left	\N
9960	7	7	2019-08-21 15:10:50	251.673000	0.000000	\N	\N	\N	\N	house-upright	\N
9961	7	7	2019-08-21 15:10:50	252.639000	0.000000	\N	\N	\N	\N	house-inverted	\N
9962	7	7	2019-08-21 15:10:50	253.454000	0.000000	\N	\N	\N	\N	face-inverted	\N
9963	7	7	2019-08-21 15:10:50	254.271000	0.000000	\N	\N	\N	\N	checker-right	\N
9964	7	7	2019-08-21 15:10:50	254.553000	0.000000	\N	\N	\N	\N	press-right	\N
9965	7	7	2019-08-21 15:10:50	255.086000	0.000000	\N	\N	\N	\N	house-inverted	\N
9966	7	7	2019-08-21 15:10:50	256.019000	0.000000	\N	\N	\N	\N	checker-right	\N
9967	7	7	2019-08-21 15:10:50	256.329000	0.000000	\N	\N	\N	\N	press-right	\N
9968	7	7	2019-08-21 15:10:50	256.983000	0.000000	\N	\N	\N	\N	face-inverted	\N
9969	7	7	2019-08-21 15:10:50	257.800000	0.000000	\N	\N	\N	\N	house-upright	\N
9970	7	7	2019-08-21 15:10:50	258.682000	0.000000	\N	\N	\N	\N	checker-left	\N
9971	7	7	2019-08-21 15:10:50	259.024000	0.000000	\N	\N	\N	\N	press-left	\N
9972	7	7	2019-08-21 15:10:50	259.697000	0.000000	\N	\N	\N	\N	face-upright	\N
9973	7	7	2019-08-21 15:10:50	260.630000	0.000000	\N	\N	\N	\N	house-inverted	\N
9974	7	7	2019-08-21 15:10:50	261.579000	0.000000	\N	\N	\N	\N	face-upright	\N
9975	7	7	2019-08-21 15:10:50	262.378000	0.000000	\N	\N	\N	\N	face-inverted	\N
9976	7	7	2019-08-21 15:10:50	263.160000	0.000000	\N	\N	\N	\N	checker-left	\N
9977	7	7	2019-08-21 15:10:50	263.467000	0.000000	\N	\N	\N	\N	press-left	\N
9978	7	7	2019-08-21 15:10:50	264.159000	0.000000	\N	\N	\N	\N	checker-right	\N
9979	7	7	2019-08-21 15:10:50	264.566000	0.000000	\N	\N	\N	\N	press-right	\N
9980	7	7	2019-08-21 15:10:50	264.925000	0.000000	\N	\N	\N	\N	house-upright	\N
9981	7	7	2019-08-21 15:10:50	265.874000	0.000000	\N	\N	\N	\N	house-inverted	\N
9982	7	7	2019-08-21 15:10:50	266.673000	0.000000	\N	\N	\N	\N	face-inverted	\N
9983	7	7	2019-08-21 15:10:50	267.672000	0.000000	\N	\N	\N	\N	checker-right	\N
9984	7	7	2019-08-21 15:10:50	267.969000	0.000000	\N	\N	\N	\N	press-right	\N
9985	7	7	2019-08-21 15:10:50	268.455000	0.000000	\N	\N	\N	\N	face-upright	\N
9986	7	7	2019-08-21 15:10:50	269.237000	0.000000	\N	\N	\N	\N	house-upright	\N
9987	7	7	2019-08-21 15:10:50	270.103000	0.000000	\N	\N	\N	\N	checker-left	\N
9988	7	7	2019-08-21 15:10:50	270.452000	0.000000	\N	\N	\N	\N	press-left	\N
9989	7	7	2019-08-21 15:10:50	270.869000	0.000000	\N	\N	\N	\N	house-inverted	\N
9990	7	7	2019-08-21 15:10:50	271.651000	0.000000	\N	\N	\N	\N	face-upright	\N
9991	7	7	2019-08-21 15:10:50	272.550000	0.000000	\N	\N	\N	\N	house-upright	\N
9992	7	7	2019-08-21 15:10:50	273.316000	0.000000	\N	\N	\N	\N	checker-left	\N
9993	7	7	2019-08-21 15:10:50	273.632000	0.000000	\N	\N	\N	\N	press-left	\N
9994	7	7	2019-08-21 15:10:50	274.182000	0.000000	\N	\N	\N	\N	checker-right	\N
9995	7	7	2019-08-21 15:10:50	274.561000	0.000000	\N	\N	\N	\N	press-right	\N
9996	7	7	2019-08-21 15:10:50	275.048000	0.000000	\N	\N	\N	\N	face-inverted	\N
9997	7	7	2019-08-21 15:10:50	275.930000	0.000000	\N	\N	\N	\N	house-upright	\N
9998	7	7	2019-08-21 15:10:50	276.912000	0.000000	\N	\N	\N	\N	checker-left	\N
9999	7	7	2019-08-21 15:10:50	277.216000	0.000000	\N	\N	\N	\N	press-left	\N
10000	7	7	2019-08-21 15:10:50	277.694000	0.000000	\N	\N	\N	\N	face-upright	\N
10001	7	7	2019-08-21 15:10:50	278.527000	0.000000	\N	\N	\N	\N	checker-right	\N
10002	7	7	2019-08-21 15:10:50	278.811000	0.000000	\N	\N	\N	\N	press-right	\N
10003	7	7	2019-08-21 15:10:50	279.393000	0.000000	\N	\N	\N	\N	house-inverted	\N
10004	7	7	2019-08-21 15:10:50	280.342000	0.000000	\N	\N	\N	\N	face-inverted	\N
10005	7	7	2019-08-21 15:10:50	281.291000	0.000000	\N	\N	\N	\N	face-inverted	\N
10006	7	7	2019-08-21 15:10:50	282.256000	0.000000	\N	\N	\N	\N	face-upright	\N
10007	7	7	2019-08-21 15:10:50	283.072000	0.000000	\N	\N	\N	\N	house-inverted	\N
10008	7	7	2019-08-21 15:10:50	283.838000	0.000000	\N	\N	\N	\N	checker-left	\N
10009	7	7	2019-08-21 15:10:50	284.231000	0.000000	\N	\N	\N	\N	press-left	\N
10010	7	7	2019-08-21 15:10:50	284.604000	0.000000	\N	\N	\N	\N	house-upright	\N
10011	7	7	2019-08-21 15:10:50	285.603000	0.000000	\N	\N	\N	\N	checker-right	\N
10012	7	7	2019-08-21 15:10:50	285.907000	0.000000	\N	\N	\N	\N	press-right	\N
10013	7	7	2019-08-21 15:10:50	286.469000	0.000000	\N	\N	\N	\N	face-upright	\N
10014	7	7	2019-08-21 15:10:50	287.417000	0.000000	\N	\N	\N	\N	checker-left	\N
10015	7	7	2019-08-21 15:10:50	287.734000	0.000000	\N	\N	\N	\N	press-left	\N
10016	7	7	2019-08-21 15:10:50	288.300000	0.000000	\N	\N	\N	\N	house-inverted	\N
10017	7	7	2019-08-21 15:10:50	289.099000	0.000000	\N	\N	\N	\N	house-upright	\N
10018	7	7	2019-08-21 15:10:50	289.864000	0.000000	\N	\N	\N	\N	face-inverted	\N
10019	7	7	2019-08-21 15:10:50	290.764000	0.000000	\N	\N	\N	\N	checker-right	\N
10020	7	7	2019-08-21 15:10:50	291.066000	0.000000	\N	\N	\N	\N	press-right	\N
10021	7	7	2019-08-21 15:10:50	303.002000	0.000000	\N	\N	\N	\N	boundary	\N
10022	7	7	2019-08-21 15:10:50	327.599000	0.000000	\N	\N	\N	\N	checker-left	\N
10023	7	7	2019-08-21 15:10:50	327.987000	0.000000	\N	\N	\N	\N	press-left	\N
10024	7	7	2019-08-21 15:10:50	328.480000	0.000000	\N	\N	\N	\N	house-inverted	\N
10025	7	7	2019-08-21 15:10:50	329.496000	0.000000	\N	\N	\N	\N	checker-right	\N
10026	7	7	2019-08-21 15:10:50	329.805000	0.000000	\N	\N	\N	\N	press-right	\N
10027	7	7	2019-08-21 15:10:50	330.278000	0.000000	\N	\N	\N	\N	face-upright	\N
10028	7	7	2019-08-21 15:10:50	331.077000	0.000000	\N	\N	\N	\N	face-inverted	\N
10029	7	7	2019-08-21 15:10:50	331.977000	0.000000	\N	\N	\N	\N	house-upright	\N
10030	7	7	2019-08-21 15:10:50	332.893000	0.000000	\N	\N	\N	\N	house-upright	\N
10031	7	7	2019-08-21 15:10:50	333.841000	0.000000	\N	\N	\N	\N	checker-left	\N
10032	7	7	2019-08-21 15:10:50	334.176000	0.000000	\N	\N	\N	\N	press-left	\N
10033	7	7	2019-08-21 15:10:50	334.790000	0.000000	\N	\N	\N	\N	house-inverted	\N
10034	7	7	2019-08-21 15:10:50	335.622000	0.000000	\N	\N	\N	\N	face-inverted	\N
10035	7	7	2019-08-21 15:10:50	336.555000	0.000000	\N	\N	\N	\N	checker-right	\N
10036	7	7	2019-08-21 15:10:50	336.871000	0.000000	\N	\N	\N	\N	press-right	\N
10037	7	7	2019-08-21 15:10:50	337.388000	0.000000	\N	\N	\N	\N	face-upright	\N
10038	7	7	2019-08-21 15:10:50	338.187000	0.000000	\N	\N	\N	\N	face-upright	\N
10039	7	7	2019-08-21 15:10:50	339.186000	0.000000	\N	\N	\N	\N	face-inverted	\N
10040	7	7	2019-08-21 15:10:50	339.951000	0.000000	\N	\N	\N	\N	house-inverted	\N
10041	7	7	2019-08-21 15:10:50	340.750000	0.000000	\N	\N	\N	\N	checker-right	\N
10042	7	7	2019-08-21 15:10:50	341.060000	0.000000	\N	\N	\N	\N	press-right	\N
10043	7	7	2019-08-21 15:10:50	341.683000	0.000000	\N	\N	\N	\N	house-upright	\N
10044	7	7	2019-08-21 15:10:50	342.465000	0.000000	\N	\N	\N	\N	checker-left	\N
10045	7	7	2019-08-21 15:10:50	342.826000	0.000000	\N	\N	\N	\N	press-left	\N
10046	7	7	2019-08-21 15:10:50	343.230000	0.000000	\N	\N	\N	\N	face-upright	\N
10047	7	7	2019-08-21 15:10:50	343.997000	0.000000	\N	\N	\N	\N	checker-right	\N
10048	7	7	2019-08-21 15:10:50	344.341000	0.000000	\N	\N	\N	\N	press-right	\N
10049	7	7	2019-08-21 15:10:50	344.979000	0.000000	\N	\N	\N	\N	house-inverted	\N
10050	7	7	2019-08-21 15:10:50	345.845000	0.000000	\N	\N	\N	\N	house-upright	\N
10051	7	7	2019-08-21 15:10:50	346.627000	0.000000	\N	\N	\N	\N	checker-left	\N
10052	7	7	2019-08-21 15:10:50	347.006000	0.000000	\N	\N	\N	\N	press-left	\N
10053	7	7	2019-08-21 15:10:50	347.626000	0.000000	\N	\N	\N	\N	face-inverted	\N
10054	7	7	2019-08-21 15:10:50	348.459000	0.000000	\N	\N	\N	\N	face-inverted	\N
10055	7	7	2019-08-21 15:10:50	349.241000	0.000000	\N	\N	\N	\N	face-upright	\N
10056	7	7	2019-08-21 15:10:50	350.007000	0.000000	\N	\N	\N	\N	checker-right	\N
10057	7	7	2019-08-21 15:10:50	350.297000	0.000000	\N	\N	\N	\N	press-right	\N
10058	7	7	2019-08-21 15:10:50	350.956000	0.000000	\N	\N	\N	\N	house-upright	\N
10059	7	7	2019-08-21 15:10:50	351.738000	0.000000	\N	\N	\N	\N	checker-left	\N
10060	7	7	2019-08-21 15:10:50	352.164000	0.000000	\N	\N	\N	\N	press-left	\N
10061	7	7	2019-08-21 15:10:50	352.604000	0.000000	\N	\N	\N	\N	house-inverted	\N
10062	7	7	2019-08-21 15:10:50	353.403000	0.000000	\N	\N	\N	\N	checker-left	\N
10063	7	7	2019-08-21 15:10:50	353.910000	0.000000	\N	\N	\N	\N	press-left	\N
10064	7	7	2019-08-21 15:10:50	354.235000	0.000000	\N	\N	\N	\N	house-inverted	\N
10065	7	7	2019-08-21 15:10:50	355.135000	0.000000	\N	\N	\N	\N	face-inverted	\N
10066	7	7	2019-08-21 15:10:50	356.050000	0.000000	\N	\N	\N	\N	checker-right	\N
10067	7	7	2019-08-21 15:10:50	356.313000	0.000000	\N	\N	\N	\N	press-right	\N
10068	7	7	2019-08-21 15:10:50	356.833000	0.000000	\N	\N	\N	\N	face-upright	\N
10069	7	7	2019-08-21 15:10:50	357.798000	0.000000	\N	\N	\N	\N	house-upright	\N
10070	7	7	2019-08-21 15:10:50	358.598000	0.000000	\N	\N	\N	\N	house-upright	\N
10071	7	7	2019-08-21 15:10:50	359.380000	0.000000	\N	\N	\N	\N	face-upright	\N
10072	7	7	2019-08-21 15:10:50	360.296000	0.000000	\N	\N	\N	\N	checker-right	\N
10073	7	7	2019-08-21 15:10:50	360.583000	0.000000	\N	\N	\N	\N	press-right	\N
10074	7	7	2019-08-21 15:10:50	361.278000	0.000000	\N	\N	\N	\N	checker-left	\N
10075	7	7	2019-08-21 15:10:50	361.562000	0.000000	\N	\N	\N	\N	press-left	\N
10076	7	7	2019-08-21 15:10:50	362.260000	0.000000	\N	\N	\N	\N	face-inverted	\N
10077	7	7	2019-08-21 15:10:50	363.060000	0.000000	\N	\N	\N	\N	house-inverted	\N
10078	7	7	2019-08-21 15:10:50	363.908000	0.000000	\N	\N	\N	\N	house-inverted	\N
10079	7	7	2019-08-21 15:10:50	364.841000	0.000000	\N	\N	\N	\N	house-upright	\N
10080	7	7	2019-08-21 15:10:50	365.823000	0.000000	\N	\N	\N	\N	face-upright	\N
10081	7	7	2019-08-21 15:10:50	366.605000	0.000000	\N	\N	\N	\N	face-inverted	\N
10082	7	7	2019-08-21 15:10:50	367.555000	0.000000	\N	\N	\N	\N	checker-left	\N
10083	7	7	2019-08-21 15:10:50	367.942000	0.000000	\N	\N	\N	\N	press-left	\N
10084	7	7	2019-08-21 15:10:50	368.486000	0.000000	\N	\N	\N	\N	checker-right	\N
10085	7	7	2019-08-21 15:10:50	368.720000	0.000000	\N	\N	\N	\N	press-right	\N
10086	7	7	2019-08-21 15:10:50	369.336000	0.000000	\N	\N	\N	\N	checker-right	\N
10087	7	7	2019-08-21 15:10:50	369.709000	0.000000	\N	\N	\N	\N	press-right	\N
10088	7	7	2019-08-21 15:10:50	370.268000	0.000000	\N	\N	\N	\N	face-upright	\N
10089	7	7	2019-08-21 15:10:50	371.117000	0.000000	\N	\N	\N	\N	house-upright	\N
10090	7	7	2019-08-21 15:10:50	372.033000	0.000000	\N	\N	\N	\N	house-inverted	\N
10091	7	7	2019-08-21 15:10:50	372.998000	0.000000	\N	\N	\N	\N	checker-left	\N
10092	7	7	2019-08-21 15:10:50	373.343000	0.000000	\N	\N	\N	\N	press-left	\N
10093	7	7	2019-08-21 15:10:50	373.881000	0.000000	\N	\N	\N	\N	face-inverted	\N
10094	7	7	2019-08-21 15:10:50	374.863000	0.000000	\N	\N	\N	\N	face-upright	\N
10095	7	7	2019-08-21 15:10:50	375.729000	0.000000	\N	\N	\N	\N	house-inverted	\N
10096	7	7	2019-08-21 15:10:50	376.711000	0.000000	\N	\N	\N	\N	face-inverted	\N
10097	7	7	2019-08-21 15:10:50	377.693000	0.000000	\N	\N	\N	\N	checker-right	\N
10098	7	7	2019-08-21 15:10:50	377.977000	0.000000	\N	\N	\N	\N	press-right	\N
10099	7	7	2019-08-21 15:10:50	378.692000	0.000000	\N	\N	\N	\N	checker-left	\N
10100	7	7	2019-08-21 15:10:50	379.087000	0.000000	\N	\N	\N	\N	press-left	\N
10101	7	7	2019-08-21 15:10:50	379.475000	0.000000	\N	\N	\N	\N	house-upright	\N
10102	7	7	2019-08-21 15:10:50	380.341000	0.000000	\N	\N	\N	\N	face-upright	\N
10103	7	7	2019-08-21 15:10:50	381.355000	0.000000	\N	\N	\N	\N	house-inverted	\N
10104	7	7	2019-08-21 15:10:50	382.205000	0.000000	\N	\N	\N	\N	house-upright	\N
